"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"BMI1_DN.V1_DN",0.0505805943711868,0.173813315202805,0.0889177270391536,-0.300756843145754,-1.31568737965981,110,"ZNF423; ID4; PLEKHA4; EFHD1; FOS; RPS20P14; SLC17A6; BORCS6; ECH1; SOCS2; CHMP2B; SH3BGRL; SCNN1A; PRPH; TEX14; SOX2; SELENOP; PDCD4; SUCLG2; PRPF6; SSPN; CLIP3; TRAF3IP2; CTNNBIP1; ETFB; CHL1; SFXN1; EHHADH; GPX3; EPHA4"
"E2F1_UP.V1_DN",0.0522533022533023,0.176354895104895,0.0868545009090863,-0.26977522939126,-1.2677161500947,173,"EBF1; ACKR3; CAVIN2; ANGPTL4; PTGS2; PPP3CA; CREBRF; DAB2; CYP1B1; TNXB; HLA-B; ZBTB20; NEAT1; PLIN2; CIRBP; STOM; EPS8; APBB1IP; ZFR2; PDZK1IP1; C3; TMEM45A; GFRA1; LGALS2; UNC93B1; NPR1; CPT1A; UBE2H; EFNA4; SGK1; STAT3; SLC11A2; RUNX1T1; SLC6A8; ADARB1; TRAF3IP2; RAB11FIP5; STAC; PLA2G4A; TCF4; DOK1; KXD1; AVPI1; PKD1; MMP24OS; NUMA1; SEC23A; ATP2A3; PLXND1; CCNG2; MX1; RAB9A; PGD; SCAMP1; MDK"
"KRAS.AMP.LUNG_UP.V1_UP",0.0545778129325687,0.177848390418198,0.0857131468775338,-0.319668380333788,-1.33516818625647,83,"SLC6A6; EFNA3; LPL; SLC2A4; CFHR5; JAK3; SPINK1; AFP; H2BC15; EGF; DUSP9; F13A1; NELL2; BMPER; SDCCAG8; MCF2L; ATG10; RBIS; ABCC6"
"MTOR_UP.V1_DN",0.0545241352354895,0.177848390418198,0.0852370970743608,-0.275306985855271,-1.2773661582185,159,"ACKR3; ID2; HLA-DQB1; CSRP2; NFIL3; PPP1R3C; SLC2A4; UPB1; IGF1; SYN2; DUSP1; SYF2; KCNK3; C2; CIRBP; CSDC2; NELL2; LIFR; COQ8A; DENND1A; KCNQ1; HSPA1A; ARTN; CLPX; WIF1; KAT6B; PDIA5; COL20A1; CRY2; S1PR3; SMARCD3; ZMYM5; CPE; TBC1D17; FN3K; ABCA1; GDPD2; MOXD1"
"AKT_UP_MTOR_DN.V1_DN",0.0562083822953388,0.180057360234221,0.0840040435343081,-0.271832973525927,-1.26451631514509,162,"TM4SF1; STAB1; EFEMP1; LPL; PPP1R3C; ANGPTL4; GAS1; RTN1; SFRP5; PARP2; KCTD12; OGN; KCNK3; TEC; CADM3; METTL5; ASS1; SNHG6; CHAD; GATAD2B; ACY1; AMPD2; PRKRIP1; CAV2; FRAT2; FBN1; PDIA5; SHMT1; AP2B1; TMEM97; LANCL2; BEX4; S1PR3; SMARCD3"
"IL2_UP.V1_DN",0.0581896551724138,0.183297413793103,0.082532787767263,-0.281060037072935,-1.27880318769455,139,"ABCD2; CD34; CDKN1C; ARHGAP6; PNRC1; DEPTOR; TSPAN7; RORB; HOXA5; HBP1; DLEC1; MAGI2; PRKG1; RHOBTB1; PLEK; SLC17A5; SDCCAG8; TNS3; FAM110B; GUCY1A2; UNC93B1; FZD3; H2AJ; EFNA4; PDCD4; CLEC2B; KANSL1L; SARNP; TCEAL4; KLHDC8A; NUAK1; SSTR5; EHHADH; ZNF230; NXF2; HSF2BP; SESN1; PPP2R5C; HDAC5; CCNG2; MYLK; P2RY4; PBXIP1; RIGI; EVI2A; PLCL1"
"CAMP_UP.V1_DN",0.0602621796126003,0.18370245075454,0.0809972046193163,-0.262965212546953,-1.24536550763537,183,"ID2; CELF2; PTPRD; ENO2; JARID2; SH3PXD2A; NDRG1; PFKFB4; TLN2; GEM; PAM; UBE2E2; SRRM1; MAP2; SERINC1; ETS2; FOXN3; ZMIZ1; PES1; PLEK; MBD2; HSPA1A; EIF4B; RERE; ME1; INSIG1; TIMP2; CAMK2D; RPL7; DPYSL3; BAG6; TARBP1; KBTBD11; SMARCC1; MAP4K4; TMEM97; TSC22D1; RAB31"
"RELA_DN.V1_UP",0.0595728003135411,0.18370245075454,0.0815460312657354,-0.29495961935959,-1.29677426489667,113,"BPNT1; GADD45B; PTGS2; PPAN; FOS; PDK1; VEGFA; DLGAP1; PPP1R15A; PRKG1; NOL4; GRAP; ATF3; ZFP36L1; EFNA1; GJB1; JUNB; JUN; GAD1; CDHR5; KLF10; VEGFB; ETFDH; TEX14; P2RY11; WRNIP1; VDR"
"SINGH_KRAS_DEPENDENCY_SIGNATURE",0.063651248465002,0.190953745395006,0.0805924900764779,0.505933961186104,1.46996451816059,17,"LAMA3; LAMC2; TMEM45B; ADAM8"
"PKCA_DN.V1_DN",0.0676156583629893,0.199677491103203,0.0767245323920217,-0.289189431621738,-1.27666654115224,117,"SIK1; CP; HOXC8; ADM; NFIL3; LPL; ZEB2; HES7; HK2; CYGB; MGAT4C; PDGFC; TRIB1; TMPRSS5; ADAM11; ZSCAN2; BCKDHB; EXT1; FERMT3; GATAD2B"
"KRAS.600.LUNG.BREAST_UP.V1_UP",0.0693765878444401,0.200651262378446,0.0752539051380473,-0.260222289220335,-1.23072191776376,181,"ID2; MMP1; PLA2G3; BMP2; PDE2A; LPL; ANGPTL4; PTGS2; IGFBP3; FBXO4; SFRP5; ETS1; PPP1R15A; SPINK1; GLRX; PTPRR; GPR4; CFAP69; TBX3; TNFAIP3; SEMA3B; NELL2; RBMXL2; SLC5A5; LYL1; ATG10; ADA2; STC1; SH2D2A; GFI1; NAV3; PRRX1; TOX3; SNAP91; ST6GALNAC5; LHB; CHRNA2; MB; BMP6; SSTR5; CD37; RREB1; CALB1; NRCAM; CLDN5"
"SRC_UP.V1_UP",0.0700686947988224,0.200651262378446,0.0750347375750997,-0.279436042442218,-1.25996982064052,132,"CRTAC1; PRPS1L1; APOA5; COL26A1; PDZD7; OR1F1; RAB3A; FOS; TCEAL3; SVBP; NAT8L; TMSB4Y; ICAM5; QPCTL; POU3F2; TRIM15; NPC1L1; STAC3; PPP1R3B"
"CSR_EARLY_UP.V1_DN",0.071752414744727,0.202030402891464,0.074281773080044,-0.287718180152184,-1.27258135981312,118,"ARRDC3; ADM; STC2; CDKN1B; CKB; CAVIN2; HBP1; TAF15; ANKZF1; SLC7A14; DHRS3; ARL4D; OTUD1; CIRBP; HOXA10; UFSP2; GFRA1; BBC3; MINDY1"
"KRAS.PROSTATE_UP.V1_DN",0.0730071033938437,0.202030402891464,0.0736532668184816,-0.308338167795977,-1.29613777813897,86,"ACKR3; HBA2; ZBTB16; KCNQ2; ARPP21; HLA-DMB; MAFB; IGFBP3; PTH1R; BEND5; EGF; POU3F2; SOD3; DIRAS3; YBX2; GCNT3; CTSE; GPNMB; CRY2; CNTFR; ADAM23; TGM1; ITGB7; CA5B; PTPRH"
"MYC_UP.V1_DN",0.0737571312143439,0.202030402891464,0.0744947003424623,0.277498274063449,1.25749926026573,135,"MEG3; NRP1; KRT80; LYPD3; DUSP18; GALNTL6; GPRC5A; PDZD2; ZNF236; AKR1C3; PODN; ADHFE1; NID2; H2AC6; KLF12; HEG1; RNF152; KATNAL1; TEP1; MIGA2; WNT5B; POGZ; PCDHB4; VAMP1; PSMC3IP; WDR47; JOSD1; SANBR; GRHL1; ABHD3; FGD6; ATXN7L3; SPTB; LIF-AS2"
"MEK_UP.V1_DN",0.0755633255633256,0.204020979020979,0.0717587601968224,-0.261454006761567,-1.22861341875795,173,"ID2; DLC1; TM4SF1; SNX10; MAFB; FTO; AMIGO2; SMAD7; NGLY1; INSIG2; SLC16A6; IFIT1; PTBP2; ATF3; RHOBTB3; INPP4B; SMPDL3A; ARMCX5; ANXA9; PRKAR2B; ASS1; GFRA1; ZBTB10; CCN5; OXSM; RMND1; IRF7; KCTD3; UBE2L6; PDCD4; MARF1"
"MTOR_UP.N4.V1_DN",0.0779780564263323,0.207575389641927,0.070908526474039,-0.264009427164471,-1.23044675221723,164,"H1-0; S1PR1; SPRY1; BCKDHA; ZBTB16; HES1; PNRC1; FBLN5; CAMK2N1; HOXA7; ST18; HBP1; ZBTB20; SYF2; CCDC28A; NEAT1; CBFA2T3; SLC23A2; RPS28; DCAF16; RNF44; ST8SIA4; BCOR; YPEL5; FRAT2; PDCD4; ZNF711; MARF1; CYP2E1; LTB; ZNF277; KRBOX4"
"LEF1_UP.V1_UP",0.0798131204983453,0.209509441308157,0.069818186147199,-0.26887654954903,-1.23565451408706,150,"RGCC; CRABP2; VIM; LPL; CXCR4; STC2; HBA2; PLEKHO1; WT1; ARG2; GATA3; KCTD12; WASF3; RRAGD; FGF9; GJB1; LMO2; NELL2; MICU1; HSPA1A; FLNC; CDA; SH2D2A; PRPH; DBN1; SLC6A8; ZNF350; CTH; PRKAA2; TULP2; EMP1; ARC; FHL1; LOXL1; PARVB; FBXO17; PRPS1"
"CRX_NRL_DN.V1_DN",0.0820575627679118,0.211157981185605,0.0705397288527552,0.285950507150944,1.25769520843923,113,"GSDME; NTN4; SWSAP1; ADGRA2; RASGRF2; TSPAN33; H2BC27P; EGR1; ELOVL2; PYGM; FMN1; FRMD6; TNFRSF12A; GDPD3; RIOX2; NFKB1; RNF25; ADRB2; CAMK2B; DNAJC9; ERMAP; PNP; PRDM1; GABRA3; SLC25A51; CLIC4; KIF5C; IL17D; RBP7; NIN; MFSD4A"
"NOTCH_DN.V1_DN",0.0826756116811365,0.211157981185605,0.069030962075628,-0.281928185028205,-1.25163531177788,121,"ACKR3; ID4; HLA-DRA; ACADL; ARHGAP6; ZBTB16; HES1; DRAM1; LGALS4; TBX3; ID1; PBOV1; KCNN1; PKD2L1; VEGFD; HOXA3; SPRY4; TMEM92; PPFIA4; WIF1; SCNN1A; ABCB9; MYO7B; DCLK2; MYO1E; ABCA1; VPREB3; COQ8B; SH3TC1; AMOTL2; TUBB2B; NID1; TM4SF20; CCNK; FUT3; CR2"
"KRAS.LUNG_UP.V1_DN",0.0849726221861691,0.214075360567847,0.069030962075628,0.30828816885428,1.28602685334557,82,"POSTN; ZC2HC1C; ACP3; LYPD3; KRT15; RDH16; MC5R; SLC3A1; OLFML2A; ZNF750; CBL; HTR1D; COBL; ZNF862; CACNA1F; PIK3C2B; SPTBN2; CRYAB; VPS50; PLA2G10"
