"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"KEGG_DNA_REPLICATION",0.977363782051282,1,0.0147822421743418,0.172014529182681,0.605313106138881,36,"POLA2; MCM6; LIG1; POLD3; POLD4; MCM3; RFC4; POLE4; MCM7; POLE2; RFC5; RNASEH2B; DNA2; POLD1; FEN1; POLA1; MCM4; MCM2; RPA1; PCNA; RPA3; RFC2; RFC3; RNASEH1; PRIM2; RPA2; MCM5; RNASEH2A; PRIM1; POLE; POLE3; RFC1; RNASEH2C; SSBP1; POLD2"
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.983867715265174,1,0.0147822421743418,0.165198433336572,0.646216237603586,59,"JAM2; NFKB1; ATP6V1E2; NOD1; ADAM17; ATP6V0A2; TJP1; CHUK; ATP6V1C2; TCIRG1; ATP6V1B1; CSK; ATP6V0B; MET; JAM3; ATP6V0C; ATP6V0E2; IKBKB; SRC; MAPK9; MAP3K14; HBEGF; CXCL8; MAPK14; ATP6V0D1"
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.998185849627091,1,0.0145679343023521,0.137592276473824,0.551763107807897,67,"PCYT1B; MBOAT2; LCLAT1; PLPP1; LPCAT1; DGKE; PLA2G10; DGKA; GPD1L; DGKQ; PLA2G4B; MBOAT1; GPAM; LCAT; LPCAT2; PCYT1A; AGPAT3; CDIPT; CDS1; GPAT3; GPAT4"
"KEGG_LYSOSOME",0.96081161726676,1,0.0149279394285444,-0.169605693148139,-0.749346825545731,115,"ARSG; NAGA; SLC11A1; MAN2B1; CTSH; AP3S1; SLC17A5; ATP6V1H; ABCB9; SLC11A2; CTSE; ABCA2; CLTA; MANBA; CTSC; AGA; GGA2; HYAL1; AP4M1; SCARB2; PSAP; LAPTM4A; NEU1; IGF2R; HEXB; IDS; DNASE2; GLA; CTSD"
"KEGG_MISMATCH_REPAIR",0.991161108879068,1,0.0146204778258903,-0.167038394137327,-0.524736658441964,23,"RPA4; PMS2; POLD2; SSBP1; RFC1; MSH3; RPA2; RFC3; RFC2; RPA3; PCNA; RPA1; POLD1; RFC5; MLH1; MSH6; MSH2; EXO1; RFC4; POLD4; POLD3; LIG1; MLH3"
"KEGG_OLFACTORY_TRANSDUCTION",0.973253493013972,1,0.0147911191324165,-0.177505737318413,-0.624720345371646,36,"OR1F1; PRKG1; CAMK2D; OR8G5; ARRB2; OR8D2"
"KEGG_PYRIMIDINE_METABOLISM",0.984475806451613,1,0.0147704149191148,0.162455405920937,0.69316633959696,94,"NME6; CMPK2; POLA2; POLR1B; UMPS; POLR2H; CANT1; PNP; TYMP; POLR2D; ENTPD1; NME4; NME5; ENTPD5; UCK1; ENTPD4; POLR3D; NME3; CTPS1; POLR3H; CTPS2; POLD3; UCK2; POLR1E; POLD4"
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.963186481593241,1,0.0150540429058149,0.175076754376476,0.699982144147975,66,"RIPK1; TRAF3; CTSK; TICAM2; IL1B; NFKB1; IFNAR2; TICAM1; TRAF6; CASP8; CHUK; PIK3CD; IRF3; FADD; AKT3"
"PID_ATR_PATHWAY",0.995409181636727,1,0.01446631553994,-0.152890378104194,-0.548234686415959,39,"PPP2R2B; PPP2CA"
"PID_AURORA_A_PATHWAY",0.949698189134809,1,0.0152606758978443,-0.191541557261255,-0.650446108749066,31,"CPEB1"
"PID_BARD1_PATHWAY",1,1,0.0144894793094405,-0.109444754742467,-0.365453792900517,29,"FANCF; NPM1; XRCC6; BARD1; EWSR1"
"PID_CDC42_PATHWAY",0.995635786550288,1,0.014374031026849,-0.14780192183307,-0.594517702362695,67,"EPS8; ARPC4; JUN; CDH1; PRKCE; MAP2K7; MAPK8; CTNNA1; MAP2K3; ATF2; PAK4; PAX6; BRAF; WASL; MAP3K1; RAC1; ARHGEF7; TIAM1; CDC42"
"PID_CDC42_REG_PATHWAY",0.994376380799357,1,0.0145708483176117,-0.154634114388332,-0.51634839648556,29,"MCF2L; BCAR3; PLCG1; DOCK10; GIT1; ITSN1; ARHGEF7; CDC42; NME1; DOCK6; DOCK11; NGEF; VAV2"
"PID_CERAMIDE_PATHWAY",0.978304539975894,1,0.0148088898493829,0.173021704168294,0.635792630510614,43,"RIPK1; PDGFA; BIRC3; ASAH1; NFKB1; CASP8; FADD; PRKCZ; TRAF2; BID; TRADD"
"PID_FANCONI_PATHWAY",0.98578009212898,1,0.0146556148182891,0.164189557187761,0.614108239482147,47,"FAN1; FANCC; HUS1; FANCI; RAD9A; ATRIP; XRCC3; BRCA1; ATR; H2AX; FANCA; FANCB; RAD50; RFC4; PALB2; TOPBP1; BLM; WDR48"
"PID_IL23_PATHWAY",0.9850293344123,1,0.0148118538177953,-0.180033283084823,-0.543188784774374,20,"STAT3; CD4; STAT5A"
"PID_ILK_PATHWAY",0.976512738853503,1,0.0147025997550063,-0.173818391401164,-0.636615596449789,43,"CCND1; ZEB1; JUN; PARVB; NACA; LIMS1; PPP1R12A; LIMS2; RICTOR; RAC1; ARHGEF7; DIAPH1; PPP1R14B; PPP1R14A; CDC42; HSP90AA1"
"PID_NFKAPPAB_ATYPICAL_PATHWAY",0.963976655262628,1,0.0150480119803521,0.201872753817511,0.583639320349938,17,"NFKB1; REL; SYK; PIK3R1; IKBKB; SRC; MAPK14; PIK3CA"
