"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"REACTOME_METABOLISM_OF_PORPHYRINS",0.103611820503466,0.454816849270084,0.0588173707216382,-0.425656908975998,-1.35408259783162,22,"HMOX1; ABCC1; GSTA1; ABCC2; ALAD; CPOX; PPOX; ALB"
"WP_PATHOPHYSIOLOGICAL_ROLES_OF_DUX4_IN_FSHD1",0.103486854372553,0.454816849270084,0.0595438367026528,-0.516563885675008,-1.38275028722388,12,"MYOD1; RET; VEGFA"
"WP_TRANSCRIPTION_FACTOR_REGULATION_IN_ADIPOGENESIS",0.103783982365907,0.454816849270084,0.0589828311509697,-0.452317605453328,-1.36167765102644,18,"CEBPD; LPIN1; RXRA; SLC2A4; IRS2; TWIST1; IRS1"
"REACTOME_PROTEIN_UBIQUITINATION",0.104192033397113,0.455506197287377,0.0571796738976665,-0.305471570959748,-1.27080804275726,74,"UBC; H2BC6; H2BC15; PEX5; HLA-A; UBA52; RPS27A; H2BC13; UBE2R2; H2BC17; RNF181; CDC34; UBE2D2"
"PID_SMAD2_3NUCLEAR_PATHWAY",0.104365976691599,0.455682433442191,0.0571289261785879,-0.305412110225193,-1.27056067708763,74,"MYOD1; SAP30; FOS; JUN; IRF7; NKX2-5; SMAD7; ATF3; GATA3; ZBTB17; SAP18; FOXO4; TCF3; MYC; TGIF2; KAT2A; CTBP1; TGIF1; AKT1; E2F5; FOXH1; MAX; SERPINE1; SMAD3; HDAC2; MED15; HDAC1; SNIP1"
"REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION",0.104774052478134,0.456295681929039,0.058436248184976,-0.468974557510768,-1.36864485470313,16,"UBC; MAP2K1; UBA52; RPS27A; IKBKG"
"REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION",0.10472027972028,0.456295681929039,0.0571796738976665,-0.3230372933023,-1.28708836643557,59,"JUND; ID3; ID2; FOS; LYL1; JUNB; MAPK7; VGF; ELK1; TRIB1"
"KEGG_MELANOGENESIS",0.104974271012007,0.456584520600693,0.0565294902385424,-0.294245480349248,-1.25596563420233,84,"EDNRB; TCF7L1; WNT2; WNT7B; MAP2K1; ADCY7; PRKCG; WNT11; GNAI1; WNT3; DVL1; PLCB2; FZD7; FZD9; WNT3A; DVL2; CREB3L1; TCF7L2; WNT10B; GNAS"
"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG",0.105855426282663,0.45807995383741,0.0595438367026528,-0.687446223944946,-1.39802155515865,5,"EPOR; PLCG1; IRS2"
"REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION",0.1056236481615,0.45807995383741,0.0578509291080086,-0.38129660871691,-1.32787329783434,32,"AIP; SNRPA1; PPIA; RPLP0; LCP1; BOLA2B; ARF1"
